origin,destination,distance_km,num_stops,traffic_level,hour_day,delivery_time_minutes
B,E,15.168853204276308,2,1,14,53.47555713619963
D,D,13.089223717568684,2,4,14,66.31711012025585
D,D,25.021461136689627,6,3,22,107.58948156570406
C,C,14.485058377774093,4,3,19,84.98321374204107
B,D,9.572816446114533,2,2,3,48.20633429120504
A,E,23.470947792202903,5,2,21,92.44262380905688
E,B,25.778191872060443,4,1,2,87.06091300229204
E,A,13.19243972807309,2,4,13,63.20878542654181
C,E,20.36644858526043,1,4,9,86.44366548780522
B,E,2.7053314827608377,2,3,5,35.41010049209143
B,A,16.354480707172534,6,1,10,70.55303683511764
D,A,2.3044529946197336,5,4,3,45.68149323335188
A,B,1.8465343743395741,2,3,9,34.337239643028525
B,B,18.77482066515943,7,2,15,93.37993511924303
E,B,9.796726089454626,3,4,23,57.53400655262416
A,D,22.533577711208498,6,3,20,96.27522812606294
A,E,26.98639425834517,7,4,7,133.1502194147499
C,A,5.04234403818017,7,1,8,52.98013619545987
B,E,22.01116231878879,3,3,3,86.62213580415842
C,E,15.921079950361955,4,1,16,67.26863037205116
B,B,4.251458254718267,3,3,9,56.97013650001919
D,B,19.896185587941016,5,2,22,80.39811911630228
C,E,18.674537290087713,1,4,12,74.6502325467415
C,B,15.953614154622693,1,2,22,54.69488376749197
E,D,27.867664932230085,4,1,20,91.61531144651681
C,A,16.11131118701648,4,4,20,84.17309266827078
B,E,29.724938348056163,3,2,16,94.11440844733077
E,A,15.76763560159522,7,3,18,99.36295939206377
C,D,4.35970911073966,5,3,16,48.31277987758145
C,B,14.643666281175882,3,2,22,64.71466894302428
D,C,6.287534114097066,5,4,20,63.66509498946976
C,D,18.31687107130539,5,1,3,70.5707831809003
A,C,21.100833080614432,1,3,22,74.41973954632996
E,A,14.584623082505717,7,1,5,73.13984593656372
A,E,3.833386062811299,5,4,13,56.533428138869795
E,B,14.590600558923034,2,4,8,71.0590334681285
D,D,3.3621722272976116,5,3,5,49.07408205670202
C,B,20.781652709689485,1,1,9,76.89357745084646
C,C,23.920678521087538,6,4,5,108.56852440106033
C,C,28.90902948958413,3,1,8,103.12310299192704
E,E,5.315261106725236,5,3,12,55.124421147417735
C,C,16.440189730465818,2,3,15,67.76525545428889
A,E,17.45858365852714,4,4,15,86.08915157594399
C,D,27.75181947964841,3,4,18,117.41760819121076
D,E,19.191022577298913,4,1,4,69.82105198843706
A,C,5.2197797237143115,2,4,10,43.06482502669933
C,A,13.654188394932486,1,3,20,56.654538328133846
C,E,19.988113326681265,6,4,14,103.63085382203167
B,B,21.308248530009624,7,2,7,100.56313660085038
E,A,26.029145959126634,1,3,14,88.92348367157068
A,E,6.234706475487518,6,1,10,46.549631421066124
B,B,28.594722255909453,7,4,12,127.91128894676034
D,A,2.7150429484521754,3,4,22,47.77628730177898
E,E,29.52910190249816,5,3,1,109.04992224558471
A,D,25.875245693125848,5,3,1,100.96546787709572
C,B,20.147910700102965,4,1,22,70.81101796276751
A,D,22.314869507668227,1,3,11,76.33457560613859
C,C,3.1080681716450966,5,1,19,44.574824968960115
E,E,2.2029160239391192,6,4,21,54.54848361735888
C,E,3.9512080999896004,7,1,8,51.3238593254415
D,B,3.5334346252599955,5,1,19,44.70121208023747
C,E,16.87405577061362,1,1,14,49.81336849499389
D,C,7.247875626241885,1,4,6,47.5975625437033
E,E,25.94596347899507,2,2,13,84.67360367247366
E,A,13.926710068974092,7,2,16,74.09287080690373
A,D,21.16980381728997,4,1,1,72.39887044971562
D,C,19.933319696134635,7,3,8,101.02113702531534
D,C,10.275738128961592,1,2,12,46.58394650443323
B,D,8.051859632246142,7,4,4,71.263466017171
B,D,10.93123227360242,2,1,3,49.459558016855155
B,C,24.10309284164529,7,2,22,102.57610627681618
C,D,18.002028604168935,1,4,20,78.49283000947506
B,B,8.352621213056086,3,1,0,41.862014871182545
D,D,24.717546848752477,6,2,8,108.2694155949421
C,A,2.588022197198895,6,1,23,34.6770828188173
E,A,21.276317874718565,3,2,15,74.26027494060696
A,B,13.733923366730016,3,2,18,73.69376146778285
B,D,22.207421195910758,1,3,2,78.31365513689887
E,A,27.896377127059377,5,2,2,103.59044593999886
D,E,22.750988840460213,5,3,6,97.32134261599674
A,D,13.816995304030089,3,4,17,83.61041142325263
E,B,5.378294763902542,4,2,19,52.030164264852154
A,D,24.384178298357575,6,1,6,93.99855315894074
B,C,14.360460280719776,2,3,23,61.30659015989249
D,C,3.184057380256764,3,2,15,32.231851244794825
A,A,21.852606535529112,6,3,20,98.78368815873593
E,C,9.4637070115811,2,1,23,37.48237730840593
B,B,2.417758655650372,7,1,3,34.590853064136354
B,A,27.179779434248253,2,1,12,85.07121109928127
E,B,15.009931670723391,3,4,9,87.28961566655363
E,B,9.147870542017625,5,4,1,61.376328080242736
A,C,21.775210178662434,4,1,18,85.30815182967147
C,C,26.69116895279435,6,4,13,120.79956123444241
B,B,1.0089051759789092,3,4,5,39.21836697545901
A,C,20.94771336622246,2,4,12,84.37993723536724
E,C,23.24333912653422,6,4,21,104.82919759518684
A,C,7.087895391105296,1,4,11,42.62763052519334
E,D,15.199091110895058,7,4,11,89.4144748503185
D,B,3.5892910686201387,1,1,22,21.89649588904748
E,E,22.65574659294508,6,4,11,104.5923326042197
E,B,25.57622453833722,6,4,10,113.77141360352219
E,A,4.137413062415157,2,3,13,41.64065410155759
C,C,24.677347349552207,3,3,3,89.95193383254194
E,C,23.375534944051473,5,4,12,103.34746206210401
B,E,11.060486290756021,3,2,7,64.66439640969709
B,A,21.018396368073915,4,2,23,77.747280019785
A,D,1.0013955929350407,6,4,22,51.03764746653501
C,B,28.022131979513958,1,1,2,85.67230352266398
A,D,16.961113823942814,2,1,13,55.38203341847758
B,A,18.989827057797985,5,3,18,100.67960725850632
B,E,20.27512299263386,7,1,17,96.26439684995535
D,A,17.279701499332635,3,1,10,66.59801480028256
E,E,25.84615273864443,4,1,12,81.67897818009976
B,D,18.681353132394776,3,4,22,82.89825140401778
A,D,27.325039745973704,7,4,5,115.87603527949659
A,A,17.887617044786257,4,2,22,70.61641216312296
E,A,5.962550237436432,3,3,17,54.78591923770549
E,C,27.493314119339786,5,2,19,111.93241637694791
D,E,20.767197452433525,5,1,0,74.35311957899786
C,C,21.27793083863113,2,1,1,66.9796084238993
A,B,29.57897076657645,5,2,6,107.32882642988467
E,B,3.1807000720777956,4,2,4,31.35604078232979
A,A,13.429185605759969,2,4,18,75.66816654431152
E,D,7.933766396611841,7,4,1,79.45739238981866
B,B,19.282367476696056,5,3,2,87.19363010833769
A,B,24.397538828694085,1,4,19,95.54062345918992
B,C,29.023010557879967,7,1,9,112.35612880042056
A,C,14.183287101686883,4,1,9,68.13593049033578
C,B,23.80032868863552,7,2,20,99.80281983731152
D,A,27.594496169171006,7,3,7,123.22391201782487
B,C,20.81643754354066,2,4,8,100.62103872951556
E,B,8.039244021043366,4,3,1,61.95429651521438
C,D,18.627770382125952,2,1,2,59.77627587576571
A,C,29.12860938669841,4,1,15,97.44039406452625
B,B,29.639061036985396,1,4,3,104.86715110642649
A,E,19.628434887786565,7,4,22,104.23870663789916
A,C,26.72264497828769,5,4,5,108.88635648039751
A,E,6.810131551609481,3,2,12,46.843676530685315
D,C,8.136279543614286,7,1,5,54.134907270332484
D,C,28.633740773660932,3,2,9,106.85032817722765
E,E,4.92182588934943,3,1,22,30.310695254058505
B,A,6.542086704710889,7,4,16,67.93615824488096
C,B,13.1959093744815,2,1,7,57.82498681601733
C,A,18.09794434484716,5,1,8,77.68720414073735
C,A,18.51069935007988,7,3,1,86.36328931767875
A,B,9.467304251301368,6,1,16,53.02811920021224
D,D,27.697803040560096,2,1,19,92.60322469063044
B,A,27.53789732062802,7,3,10,116.48725433552997
A,A,12.369973538518801,7,4,17,96.22630432243194
D,A,13.594461313478616,2,3,21,60.02659334278665
D,D,21.37241638789344,7,4,2,109.87576534139676
B,C,20.226880995568123,2,4,8,92.5485194523314
B,E,12.086613433867909,7,4,7,87.84208105583208
B,E,13.0130832941091,6,1,6,61.8617755103095
A,D,11.09312935922463,7,3,6,77.24572669862661
E,A,7.826165201645929,2,3,22,39.9126489852332
B,E,14.28601252480005,5,3,20,73.43292233085019
E,D,20.906589825173672,7,3,7,109.99286066661105
A,B,22.517034454114498,3,2,19,100.2493131388696
E,E,23.587335799422917,4,1,4,84.59311240934012
C,B,11.867228390140522,2,2,2,50.06592012544476
E,A,23.174443834264235,7,1,18,105.49838726470144
B,E,1.188973155064383,5,3,1,35.27934680680618
A,D,14.834448193789584,1,2,13,49.936953926756075
B,C,24.023227603848035,4,4,20,102.01093602295198
C,E,19.271296898599246,2,3,1,74.66174443646707
B,E,14.747830600480723,2,3,9,73.73580006099398
B,E,19.694618191584127,7,4,19,113.3388894399924
B,E,27.301434091311254,4,3,9,112.2383125355336
D,D,17.425072217696012,4,1,16,65.87147248967644
C,D,24.19379955234308,2,3,1,83.31639332806328
B,C,29.44153903153073,5,1,0,98.91706666179203
B,D,21.461477860191433,1,1,17,71.92138075619206
B,D,17.62644715278284,7,3,3,88.20732851174238
A,A,2.0870924666348674,5,4,0,52.80544619420077
D,A,11.859859049383038,6,1,21,59.10739069196491
A,B,17.39783927193843,3,2,16,69.2821166056885
D,C,24.118990579474943,3,1,2,78.643360111025
B,A,13.705038899779712,3,4,1,69.10792224876946
C,C,28.84168999717843,2,3,17,107.0785188731208
E,C,8.882018826086572,7,4,3,73.00488010798836
E,E,22.592448661099176,7,4,2,109.03065699068952
B,C,13.151911095439697,1,3,11,56.62023807097202
A,E,15.09366634241127,1,2,21,54.101176449700034
C,B,24.272558982097767,7,2,15,102.62983840908156
D,B,9.59024258789946,6,1,10,49.41509616206954
B,B,3.807549641259151,2,1,9,36.11886177589838
C,E,16.087411953789385,2,2,18,68.83376086236761
C,E,16.335043742308713,2,3,9,79.78812320724585
D,B,24.117865394535837,1,4,20,89.80188101657814
C,E,29.081256980730952,2,3,2,93.09257376539247
A,D,2.6037199035221033,4,4,23,48.72018823136005
A,D,18.158994738550156,4,4,5,88.38277886587412
A,E,20.757077379129196,4,2,13,83.66632882886071
C,E,29.58823917170713,2,2,11,91.66480307694975
A,A,28.335116214030435,4,3,7,115.37602306128767
D,A,21.661072176647348,7,4,1,108.2360285907645
C,C,16.13189292608951,6,3,8,94.53871291746
E,C,5.684193746678577,2,1,13,29.43904665228535
C,C,12.141120100928104,6,2,0,65.0728915219504
D,B,17.968547426657477,4,2,2,75.88519982897114
E,D,22.030811501276858,2,4,19,102.05848865363569
C,B,19.426587166894254,5,2,5,80.10363299894583
A,E,21.709561253004495,3,3,19,93.92323872038806
B,A,13.445422632005032,5,4,12,75.42984656241815
B,E,22.10119142655926,3,4,10,95.3474317123948
A,E,5.168496424571857,3,1,14,33.77327621618492
B,A,5.715003041130293,4,3,17,60.22738825466565
B,E,5.722132229054422,3,4,18,61.70781095007306
A,C,26.835083754037505,3,2,18,97.78314910252672
A,A,3.2049878359504005,5,2,5,39.75926627674173
C,E,24.2437428092708,3,4,14,93.03601155951448
C,C,7.773556043355377,2,2,20,39.91088853786371
A,C,14.58446827436227,6,4,13,88.01691242618999
D,D,27.562741268504663,7,4,4,117.96549851234434
B,C,17.992179660937694,6,4,10,93.69620943350834
C,B,7.093412900738399,2,2,19,52.72687153787578
B,A,9.238611749245406,7,2,12,63.75741555893026
E,A,27.692952092977784,4,3,12,101.66043134689369
A,A,13.387173828189372,7,1,3,67.49909378628978
D,E,18.022579007196892,7,2,8,97.92819365467587
E,E,14.338033702136274,5,4,22,80.63281783503301
E,B,11.974704553405038,7,2,12,69.92664963583157
E,C,7.475094681039656,7,2,7,72.15616608123402
A,E,20.899553514053462,1,4,19,93.79363739498493
C,C,21.829018761891493,6,3,10,92.9638396178789
A,C,8.971667656614585,5,4,18,80.32340712748245
C,E,23.881314448590082,6,3,0,104.551962385822
E,E,25.781520808748706,1,2,8,86.7418528606093
E,B,27.69957779094928,3,4,1,98.44272598977334
D,D,5.675160003632728,1,2,3,27.062102002746766
C,A,9.813786824784724,3,4,3,60.22696799891097
E,E,25.950247077607173,6,2,0,103.90498272916174
B,E,6.757665882008926,7,2,17,66.22130860247293
D,C,1.1005853180613658,5,2,13,36.416824095116816
A,D,26.2539919972974,5,4,12,100.95783658889806
D,E,10.467033810789712,4,3,7,70.70850468805452
B,D,13.02042822902955,6,2,5,67.33084921091759
C,A,13.943686745898502,4,4,16,81.15501320966446
A,C,25.599963419349628,7,4,22,110.3236496866761
A,B,10.798872193210352,6,2,10,62.953676034613196
C,A,26.87611668983797,7,2,14,101.4956276697217
D,D,18.89123500339339,3,3,6,75.57896430899612
E,D,16.291314996976844,6,2,21,71.62482259563022
D,A,10.442820706696411,6,3,7,85.0094179870135
B,D,8.067639192154388,3,1,10,37.102454376203006
E,B,19.097694840543113,2,4,20,79.11114862142773
D,B,13.959930641640707,7,3,1,80.77162542878587
C,D,27.404964288028182,2,2,19,97.1155803417077
B,D,15.257522767307442,6,3,10,83.30952311925094
B,B,15.842052584334544,2,2,13,61.52571389729539
B,D,13.084975152944022,5,3,23,73.46625297037541
E,E,23.888626912747263,6,4,12,104.06768163575929
A,C,13.320336745168841,1,3,7,68.70678750865426
E,E,8.810917992742894,3,1,11,43.08681881983616
D,D,25.998895354511784,4,4,20,104.30005928130701
A,D,18.308018419591967,3,3,21,78.45510927561061
D,C,18.153796373301052,6,1,8,86.2025058031355
A,D,18.71384400775387,1,1,9,62.00261142296175
E,C,21.846352697964335,3,3,10,84.06746403917472
B,B,10.078971690064439,4,4,10,63.75289911182216
C,C,1.9814867541570824,4,3,15,39.20997474953639
B,C,24.50720166543328,1,4,17,104.33138302678313
E,E,4.738246562567485,4,4,20,46.92159239982708
A,D,21.93277237910578,5,3,8,101.50119722364313
B,B,3.3871436503325336,4,1,2,28.002346826947313
E,A,11.883927418826271,7,4,21,79.37314463113356
D,C,2.827756025114609,1,2,3,20.60006291628582
C,A,16.144196709204014,1,2,19,68.56500283945135
B,D,19.94093741066568,3,1,18,81.42186988517622
A,C,5.971561094167461,4,1,9,47.97387761208723
D,A,11.77720093471366,4,3,12,64.00000695946161
E,E,27.976945240248554,6,4,0,119.8075965640983
C,A,13.829284396116247,6,3,11,83.71418939082179
A,E,24.273763500320143,1,2,10,77.09208299374203
E,B,27.888357606746062,6,2,23,108.78430922530498
E,D,29.256028924341308,3,4,4,112.03262261456683
B,A,27.05133857104971,7,4,1,124.96172891671611
B,C,10.204754545610104,3,2,16,51.19344295887547
A,D,28.914613698674597,5,3,16,107.75358570376468
E,A,24.55946201063536,7,4,19,126.31330078965404
B,C,25.278091925545144,5,3,14,101.94864604411549
C,C,1.4400165409832084,1,4,3,34.04558917882135
C,C,28.672927036230515,3,1,21,87.06212758207802
E,C,23.56461649161348,3,3,10,92.71050445091255
B,A,23.2710573987291,5,2,22,90.19335494424311
A,B,3.364217196929001,7,1,0,44.9286807541177
A,E,7.744487691126606,6,3,9,72.29023870203741
A,E,28.905588288999073,5,4,17,128.63174305745767
C,E,15.519635169358812,1,2,14,55.50065715484834
B,B,12.537882528880427,7,4,18,97.36068235634474
B,C,25.358283697260497,3,3,3,99.27167362536551
C,C,3.5328720093043855,1,1,5,12.780047868774101
A,D,13.09131847186072,5,3,1,72.34830502642397
A,E,11.895322458240425,4,2,12,57.87020953360331
E,E,11.14569022388139,5,1,1,53.33290585808966
D,C,9.92307506593912,3,2,12,41.71785299546519
B,E,7.092173746912263,1,4,14,47.47105741104571
B,C,6.014413286725143,6,1,17,56.66112130616892
B,C,19.571777390670547,6,3,10,88.42615807364724
D,C,27.662450395051675,3,4,4,105.28356590578164
E,A,15.756697712246563,5,4,13,82.51337358742177
D,A,9.641262018052684,5,3,21,56.87597554407724
A,A,5.615645733944564,2,4,15,46.30366849233579
A,A,25.07415758652523,5,2,13,96.42561455541313
B,B,29.1732696377232,3,3,8,111.28547385026582
C,D,11.125506642567704,7,4,5,80.59890510447462
B,D,9.437562341011738,7,1,8,67.91824177620984
C,C,18.443295636273298,1,3,4,71.24471575839557
D,E,23.484540447649348,1,3,10,80.40027393811735
A,A,14.206681302940266,2,4,11,69.91997877483135
C,D,19.272121345967527,6,3,16,89.24024509746224
D,D,21.779922972675465,3,3,5,90.35177331617423
A,A,28.8571763478292,5,3,19,120.83241607365333
C,B,5.7860825850824185,4,3,5,46.41020908970914
B,B,29.924092320935713,1,3,14,96.50875444400747
B,D,12.372543001995634,3,3,16,58.747300788457366
B,B,21.97280413907006,7,2,21,91.18604104599365
D,A,17.60001696121692,2,4,2,78.18284946581592
B,D,15.113389893256363,4,2,18,68.59552859208681
E,A,21.244185693216007,6,4,22,98.95786416504184
A,B,12.476861656484258,3,3,1,57.16686239755539
D,A,4.657189458767386,5,4,8,66.06948184750004
B,B,15.177908110515952,6,2,8,77.37742326709628
A,B,16.13556024978724,7,4,6,93.98245315930286
C,A,6.855162448598238,1,3,15,41.106175901978155
B,B,28.132961333531057,7,3,5,111.43454919812243
A,C,7.596793752742447,5,3,8,67.56379249035487
E,A,12.867600228438834,2,2,12,53.71717842255767
C,C,5.492960918496975,1,1,1,26.553303419491005
E,A,16.53810273942138,4,3,13,70.93846883870407
A,B,9.9214906349026,1,3,4,41.974942659746766
E,B,15.188903079306437,7,4,10,94.48020536327637
A,D,7.513890577287856,5,1,14,42.31905732726078
A,D,2.5594787105127565,6,4,5,52.816484251256234
E,C,23.597572881385403,3,2,5,84.89321577472215
A,B,19.59150223483009,7,1,15,79.47115251726679
B,D,10.881441315619373,3,3,19,68.40605504979006
A,B,2.3773325157873444,3,1,3,26.618564167727534
D,A,26.101676818216507,7,3,4,106.99088539351371
A,D,5.924055143134701,7,2,5,53.310124869650224
D,C,27.99152433016141,7,4,12,118.59863996543625
A,D,14.879265979282795,2,2,13,54.87635869153178
A,B,10.871214587346028,2,2,23,50.73498220875709
E,E,22.511024829837954,3,3,12,90.49275297649308
B,E,26.428342776180386,4,4,9,116.84435932872735
B,B,11.750693345725612,5,2,16,62.973362418196444
C,A,12.81296881293543,4,1,23,55.54698673604085
E,D,13.561588361068722,7,2,17,83.88696297440427
E,E,27.747368782881402,7,3,6,116.08287346975403
B,A,21.08435575391565,3,1,3,66.82496421436733
E,B,8.18173739432401,5,1,23,43.57863501606617
B,A,6.364991227557403,2,4,21,47.652073429661186
E,B,7.680662239319666,1,1,20,26.018742617357084
A,D,8.643352786380007,1,1,15,27.79020071644242
B,A,7.675321248686044,5,3,9,65.05260963934427
B,D,20.096686968579487,4,4,20,93.68071859702441
D,A,4.362071809067684,5,2,19,59.57659698435036
E,B,12.23339620153086,4,1,18,64.48581042296436
E,B,19.126553616140626,7,2,2,89.56298081398602
B,A,9.434939244344994,6,2,18,69.89686574442827
A,B,2.892957156348083,4,2,22,29.03545251121156
A,C,3.3728937625330806,1,4,23,33.751666964427535
A,C,4.653036512835904,2,2,12,30.707559184067158
E,D,25.2394477211765,3,3,7,103.52152714893964
D,C,20.078041662544123,7,4,17,113.89217584160576
B,C,2.871149921831699,2,4,18,50.33293796102684
C,E,12.340997495391175,3,4,17,77.12859464246147
D,E,9.078970012564904,6,4,21,71.72901266554905
C,E,17.763163237235204,1,1,18,62.31623275796709
D,E,16.16137254049709,7,1,21,76.80961948523719
A,B,14.952596677721733,3,2,3,59.62243902800512
E,D,10.120858740805781,6,1,12,61.50344161009629
C,D,4.9961933892757315,7,4,11,63.54453685391018
D,C,22.528915103306502,4,2,14,82.88176058814612
E,D,26.515846296436976,5,3,14,102.60155717376571
C,C,28.3803763677517,7,1,9,113.54033309171285
B,D,2.6999501477938335,7,4,21,60.571559544758784
D,A,22.457352636077605,3,2,18,92.01655298602259
B,A,22.068600322801913,2,1,20,72.13274580488925
A,D,28.46617881022209,1,4,7,110.55871142635657
B,B,8.334523240435198,1,2,18,48.93078547953985
B,C,22.523192110559535,7,1,8,101.42684328319481
D,D,2.584162374228052,7,3,6,56.049446600061295
A,C,19.306125902086954,6,1,7,90.23540264437038
B,E,11.174586897513212,5,4,8,82.77813822410467
E,D,23.29837374687678,4,4,16,99.51416203221773
C,B,26.03582430662641,7,3,14,107.63150625961056
B,E,11.57981022430797,4,3,15,70.66461411953482
A,D,16.241996688279716,1,2,6,58.189368882592724
B,A,4.404717808544397,4,2,9,50.89553859902601
C,D,13.090301991480821,7,4,18,96.6396778145682
A,A,11.463211404515908,7,1,5,55.765324200236414
D,A,6.310580333751014,6,3,11,56.980420078585354
A,D,26.9398801182365,5,2,14,99.5775417037752
D,D,5.294547303164647,1,4,9,48.76785479225308
A,A,19.436441368375426,4,4,23,86.09644379653615
C,C,26.814136660916745,3,4,17,114.01758576461401
C,E,27.447088816033546,3,3,3,100.93230857072801
A,B,24.003951295376485,6,3,10,105.77714106356368
B,D,6.108092882351122,4,3,4,49.78312107069688
C,E,24.70551086720222,3,1,12,78.06164099030275
D,E,9.020379560053113,5,3,9,69.46379527969545
D,C,27.74954279554276,2,4,21,101.67245899563703
E,E,21.563513761291638,5,3,6,92.56287477625672
D,D,23.77275926925771,6,1,10,90.73677573166657
E,E,3.4659411515561795,5,1,3,33.34677322714105
A,D,17.90018828986279,4,4,3,86.33834412217138
A,D,24.81312168006171,7,2,4,103.3835159044293
A,A,25.98612023040248,5,3,8,111.78002230638884
B,C,1.830319437275604,4,3,0,33.41732552646003
B,B,28.23561774409846,1,1,15,77.93423431565033
E,A,2.256823265771912,4,1,4,32.344844142811986
D,B,18.821041710570647,6,2,4,77.97188949728115
D,D,21.10823830084405,4,1,6,78.72316247802979
A,A,4.113013443869384,1,1,7,25.096790909574718
